"","Season1","Season2","Season3","Season4","quarter","week_num","Pre_weaning_mortality","MYCOatPlacement","PRRSatPlacement","avg_parity_at_farrow3","Lactation_days3","LateralCoronavirus","LateralPRRS","LateralEnteric","OtherHealthIssue","mortality_60days"
"1350",0,0,1,0,3,28,0.115214,0,1,4,16.1,0,0,1,0,9.74941268598277
"1351",0,1,0,0,2,25,0.152416,1,1,3.2,17,0,0,1,0,17.1830985915493
"1352",0,1,0,0,2,26,0.103221,1,0,3.99957048028114,14.5437719640765,0,0,0,0,0.951949229374433
"1353",0,0,1,0,3,27,0.125654,1,1,4.1,19.7,0,0,0,1,2.1557860484035
"1354",0,0,1,0,3,27,0.132633,0,0,4.6,17.1,0,0,1,0,2.10720400368761
"1355",0,0,1,0,3,27,0.108968,1,1,3.8,16.8,0,0,0,0,3.83884454580008
"1356",0,0,1,0,3,29,0.114492,0,0,3.7,15.6,0,0,0,0,3.52526439482961
"1357",0,0,1,0,3,29,0.1048,1,1,3.5,24.5,0,0,0,0,25.9923175416133
"1358",0,1,0,0,2,25,0.127474,0,0,4.6,16.5,0,1,1,0,3.78173253075111
"1359",0,1,0,0,2,25,0.152416,1,1,3.2,17,0,0,1,0,16.7760758570387
"1360",0,0,1,0,3,27,0.114068,0,1,3.2,18,0,0,0,0,2.54826254826255
"1361",0,0,1,0,3,28,0.145607,0,1,3.3,17.7,0,0,0,0,1.7640141121129
"1362",0,0,1,0,3,29,0.168119,1,1,4.8,22.3,0,0,0,0,1.23158657329148
"1363",0,0,1,0,3,29,0.115412,1,1,4.2089426191578,21.266543267006,0,0,0,0,6.06359378851368
"1364",0,1,0,0,2,26,0.131046,0,1,4.4,18,0,0,0,0,1.80925303696045
"1365",0,1,0,0,2,24,0.279342,1,1,3.4,21.6,0,0,0,0,29.0974405029187
"1366",0,1,0,0,2,26,0.131046,0,1,4.4,18,0,1,0,0,0.853627918654281
"1367",0,1,0,0,2,26,0.137244,0,1,3.8,17.9,0,0,1,0,5.13498206531999
"1368",0,0,1,0,3,28,0.112199,1,1,3.4,17.6,0,1,0,0,1.72018348623853
"1369",0,0,1,0,3,28,0.115214,0,1,4,16.1,0,0,1,0,9.910641754671
"1370",0,0,1,0,3,29,0.16952,1,1,3.9,23.1,0,0,0,0,5.21184851893513
"1371",0,0,1,0,3,27,0.123324,1,1,5.1,20.7,0,0,1,0,12.8205128205128
"1372",0,0,1,0,3,27,8.950874,1,1,5.40513281682346,19.9805755395683,0,0,0,0,0.761990138951143
"1373",0,0,1,0,3,28,0.161772,1,1,2.6,16.7,0,0,0,0,3.0078125
"1374",0,0,1,0,3,29,0.130375,1,1,4.1,19.4,0,0,0,0,1.61290322580645
"1375",0,0,1,0,3,30,0.157914,1,1,5.6,16.9,0,0,0,0,2.42566510172144
"1376",0,1,0,0,2,26,0.140774,1,0,4.2478081909858,17.6990258626604,0,1,0,0,0.843881856540084
"1377",0,0,1,0,3,27,8.950874,1,1,5.40513281682346,19.9805755395683,0,0,0,0,0.504235578862445
"1378",0,0,1,0,3,27,0.114068,0,1,3.2,18,0,0,0,0,2.69230769230769
"1379",0,0,1,0,3,28,0.161772,1,1,2.6,16.7,0,0,0,0,2.49328730341389
"1380",0,0,1,0,3,28,0.146801,1,1,3.85642393096092,20.839978667701,0,0,1,0,2.7513855898654
"1381",0,0,1,0,3,28,0.111198,1,1,3.59297368669245,18.4380552673772,0,0,1,0,3.24136600424465
"1382",0,0,1,0,3,28,0.127579,0,1,3.7,16.6,0,1,0,0,11.9318181818182
"1383",0,1,0,0,2,25,8.633776,1,1,3.3,19.6,0,0,0,0,1.3189448441247
"1384",0,0,1,0,3,28,0.152086,0,1,4.3,16,0,0,0,0,2.41996951219512
"1385",0,0,1,0,3,28,0.152086,0,1,4.3,16,0,0,0,0,2.0093896713615
"1386",0,0,1,0,3,29,0.127346,1,1,5.6,19.8,0,0,0,0,3.33333333333333
"1387",0,0,1,0,3,30,0.139188,1,1,4.30923356834205,20.2350921082556,0,0,0,0,1.5968525804212
"1388",0,0,1,0,3,28,0.146801,1,1,3.85642393096092,20.839978667701,0,0,1,0,3.11755361397935
"1389",0,0,1,0,3,28,0.10903,1,1,4.7,13.1,0,0,0,0,5.99112426035503
"1390",0,0,1,0,3,28,8.629142,1,0,4.3,19.3,0,0,0,0,2.31357552581262
"1391",0,0,1,0,3,29,0.130375,1,1,4.1,19.4,0,0,0,0,1.57542339503742
"1392",0,0,1,0,3,30,0.105222,0,0,4,16.3,0,0,0,0,4.29826644502494
"1393",0,0,1,0,3,29,0.151155,1,1,3.3,14.1,0,0,1,0,8.69565217391304
"1394",0,0,1,0,3,30,0.110226,0,1,4,16.4,0,0,1,0,2.42587601078167
"1395",0,0,1,0,3,31,0.14372,0,0,5,16.7,0,0,0,0,1.94521635569671
"1396",0,1,0,0,2,25,0.126269,1,1,4.5,17.7,0,0,0,0,0.940860215053763
"1397",0,1,0,0,2,26,0.103221,1,0,3.99957048028114,14.5437719640765,0,1,0,0,2.96659658958187
"1398",0,1,0,0,2,26,0.131194,1,1,4.46369764614875,20.1665708918113,0,0,0,0,4.39046133273902
"1399",0,0,1,0,3,28,0.151065,0,1,3.5,15.7,0,0,0,0,1.9118220834959
"1400",0,0,1,0,3,31,0.141377,1,1,4.60456026058632,20.2534201954397,0,0,0,1,1.91082802547771
"1401",0,0,1,0,3,31,0.121285,1,1,3.604718798151,21.08187596302,0,0,0,0,1.86190845616757
"1402",0,0,1,0,3,29,0.114492,0,0,3.7,15.6,0,0,0,0,3.20187426786412
"1403",0,0,1,0,3,29,0.127346,1,1,5.6,19.8,0,0,0,0,2.77670651754724
"1404",0,0,1,0,3,31,0.14372,0,0,5,16.7,0,0,0,0,2.08743599842458
"1405",0,0,1,0,3,31,0.141377,1,1,4.60456026058632,20.2534201954397,0,0,0,0,2.38866396761134
"1406",0,1,0,0,2,25,0.117673,0,0,3.8,16.3,0,1,1,0,3.64229410165806
"1407",0,0,1,0,3,28,0.120234,1,1,3.49658669650976,16.6134993355249,0,0,1,0,8.4712543554007
"1408",0,0,1,0,3,28,0.10903,1,1,4.7,13.1,0,0,0,0,6.21683093252464
"1409",0,0,1,0,3,29,0.103123,1,0,4.20147776479483,16.5498522235205,0,1,0,0,1.38792505204719
"1410",0,0,1,0,3,29,0.103123,1,0,4.20147776479483,16.5498522235205,0,0,0,0,2.23932820153954
"1411",0,0,1,0,3,27,0.125654,1,1,4.1,19.7,0,0,0,0,2.16924910607867
"1412",0,0,1,0,3,28,8.629142,1,0,4.3,19.3,0,0,0,0,2.16565349544073
"1413",0,0,1,0,3,29,0.115412,1,1,4.2089426191578,21.266543267006,0,0,0,0,6.00580486715785
"1414",0,0,1,0,3,30,0.156338,1,1,3.09434447300771,17.0156325991802,0,0,1,0,6.4128256513026
"1415",0,0,1,0,3,31,0.104482,1,1,3.4,18.4,0,0,0,0,1.68665667166417
"1416",0,0,1,0,3,29,0.184817,1,1,3.2,15.3,0,0,0,0,2.7602523659306
"1417",0,0,1,0,3,29,0.103123,1,0,4.20147776479483,16.5498522235205,0,0,0,0,1.07084019769358
"1418",0,0,1,0,3,30,0.139188,1,1,4.30923356834205,20.2350921082556,0,0,0,0,1.71401737497065
"1419",0,0,1,0,3,31,0.129621,1,0,4.8,17.3,0,0,0,1,0.957487552661815
"1420",0,0,1,0,3,31,0.121285,1,1,3.604718798151,21.08187596302,0,0,0,0,1.69165705497885
"1421",0,0,1,0,3,31,0.167844,1,1,4.7,21.5,0,1,0,0,1.60555954948478
"1422",0,0,1,0,3,28,0.187372,0,0,2.22901849217639,15.3125177809388,0,1,0,0,2.63982102908277
"1423",0,0,1,0,3,29,0.168119,1,1,4.8,22.3,1,1,0,0,0.72463768115942
"1424",0,0,1,0,3,29,0.118106,1,1,3.6,17.1,0,0,0,0,1.04314841156946
"1425",0,0,1,0,3,29,0.133766,0,1,3.5,17.3,0,0,0,0,2.08384407943123
"1426",0,0,1,0,3,28,0.120234,1,1,3.49658669650976,16.6134993355249,0,0,1,0,5.83740182551475
"1427",0,0,1,0,3,29,0.1044,0,1,4,18.1,0,0,1,0,5.22890484739677
"1428",0,0,1,0,3,30,0.157914,1,1,5.6,16.9,0,0,0,0,1.87866927592955
"1429",0,0,1,0,3,31,0.104482,1,1,3.4,18.4,0,0,0,0,1.72346259302781
"1430",0,0,1,0,3,31,9.745454,0,1,3.3,17.4,0,0,0,0,2.152190622598
"1431",0,0,1,0,3,33,0.103505,1,1,4.6,25,0,0,0,0,4.87519500780031
"1432",0,0,1,0,3,29,0.1044,0,1,4,18.1,0,0,1,0,4.30958663148637
"1433",0,0,1,0,3,29,0.112218,1,1,4.3,16.4,0,0,0,0,1.84416781927155
"1434",0,0,1,0,3,29,0.176575,0,0,4.1,17.6,0,0,0,0,2.20932827493863
"1435",0,0,1,0,3,29,0.133766,0,1,3.5,17.3,0,0,0,0,2.08235844642022
"1436",0,0,1,0,3,30,0.156338,1,1,3.09434447300771,17.0156325991802,0,0,1,0,3.03714344346399
"1437",0,0,1,0,3,28,0.112199,1,1,3.4,17.6,0,0,0,0,2.04739336492891
"1438",0,0,1,0,3,30,0.110226,0,1,4,16.4,0,0,1,0,2.72134917592948
"1439",0,0,1,0,3,30,0.13548,0,0,4.3,15.1,0,1,0,0,4.02133771029955
"1440",0,0,1,0,3,30,0.156338,1,1,3.09434447300771,17.0156325991802,1,0,1,0,4.46774561203556
"1441",0,0,1,0,3,32,0.11975,0,0,3.8,15.8,0,0,0,0,0.789473684210526
"1442",0,0,1,0,3,27,0.132633,0,0,4.6,17.1,0,0,1,0,1.65235493104346
"1443",0,0,1,0,3,28,0.120462,1,1,3.4,15.8,0,0,1,0,1.80995475113122
"1444",0,0,1,0,3,29,0.176575,0,0,4.1,17.6,0,1,0,0,1.32231404958678
"1445",0,0,1,0,3,30,0.118976,1,1,3.86771815718157,17.2580379403794,0,1,0,0,2.59627866724362
"1446",0,0,1,0,3,31,0.141377,1,1,4.60456026058632,20.2534201954397,0,0,0,0,2.6284348864994
"1447",0,0,1,0,3,31,0.161442,0,0,4.7,16.8,0,0,0,0,3.72503840245776
"1448",0,1,0,0,2,26,0.191489,0,0,3.18809748724731,15.4883242017759,0,1,0,1,3.125
"1449",0,0,1,0,3,30,0.13548,0,0,4.3,15.1,0,1,0,0,4.42815697052985
"1450",0,0,1,0,3,31,9.745454,0,1,3.3,17.4,0,0,0,0,1.66351606805293
"1451",0,0,1,0,3,32,0.164173,0,0,4.2,16.8,0,0,0,0,0.938337801608579
"1452",0,0,1,0,3,28,0.120462,1,1,3.4,15.8,0,1,1,0,1.94290245836638
"1453",0,0,1,0,3,28,0.111198,1,1,3.59297368669245,18.4380552673772,0,0,1,0,3.22274881516588
"1454",0,0,1,0,3,29,0.111753,1,1,3.9,16.8,0,0,0,0,4.11316648531012
"1455",0,1,0,0,2,24,0.128322,1,1,3.49817551963048,18.5318475750577,0,0,0,0,4.97840418276881
"1456",0,0,1,0,3,31,0.123159,1,1,3.4,16.5,0,0,0,0,1.55546459271388
"1457",0,0,1,0,3,31,0.161442,0,0,4.7,16.8,0,0,0,0,3.77794911333847
"1458",0,0,1,0,3,32,0.106309,1,1,4.47764153960977,20.5869495681842,0,0,0,0,4.53941541186891
"1459",0,0,1,0,3,32,0.128232,1,1,4.5,18.3,0,0,0,0,1.03053435114504
"1460",0,0,1,0,3,33,0.14329,1,0,4.4,17.4,0,0,1,0,2.8816199376947
"1461",0,0,1,0,3,29,0.111753,1,1,3.9,16.8,0,0,0,0,4.49512843224092
"1462",0,0,1,0,3,30,0.174498,1,0,2.28381526104418,16.1062248995984,0,1,0,0,2.75704809286899
"1463",0,0,1,0,3,32,1.433333,1,1,5.6266149696561,21.3942683749157,0,0,0,0,1.00839042413979
"1464",0,0,1,0,3,33,0.134605,1,1,4.2,18.9,0,0,0,0,2.36757624398074
"1465",0,0,1,0,3,29,0.184817,1,1,3.2,15.3,0,0,0,0,3.1390134529148
"1466",0,0,1,0,3,31,0.156052,0,1,3.7,19.1,0,1,0,0,3.62431800467654
"1467",0,0,1,0,3,32,0.11975,0,0,3.8,15.8,0,0,0,0,0.951199338296112
"1468",0,0,1,0,3,33,0.109305,1,1,2.6,17.2,0,0,0,0,0.883587364700685
"1469",0,0,1,0,3,34,8.833333,1,1,4.04380934649041,21.3478123254515,0,0,0,0,2.07134637514384
"1470",0,0,1,0,3,30,0.174498,1,0,2.28381526104418,16.1062248995984,0,1,0,0,2.4929634097306
"1471",0,0,1,0,3,31,0.167844,1,1,4.7,21.5,0,0,1,0,0.387784779447407
"1472",0,0,1,0,3,35,0.107791,1,1,4.5,16.9,0,0,0,0,1.05017502917153
"1473",0,0,1,0,3,35,0.11349,1,1,3.8,15.6,0,0,0,0,2.98448070035814
"1474",0,0,1,0,3,29,0.112218,1,1,4.3,16.4,0,0,0,0,2.39043824701195
"1475",0,0,1,0,3,30,0.118976,1,1,3.86771815718157,17.2580379403794,0,0,0,0,2.78276481149013
"1476",0,0,1,0,3,33,0.145464,1,1,4.21326500732064,21.6534992679356,0,0,0,0,2.86893299272942
"1477",0,0,1,0,3,33,0.103505,1,1,4.6,25,0,0,0,0,5.1930758988016
"1478",0,0,1,0,3,30,0.100374,1,0,4.4,18.1,0,0,1,0,4.10167533217793
"1479",0,0,1,0,3,30,0.180213,0,1,3.6,17.4,0,0,0,0,2.2903495168794
"1480",0,0,1,0,3,33,0.149744,0,1,4.1,18.7,0,1,0,0,2.43149363180239
"1481",0,0,1,0,3,35,0.122829,1,1,3.64994232987313,19.6983467896963,0,0,0,0,1.03646833013436
"1482",0,0,1,0,3,33,0.129799,1,1,4.8,18.8,0,0,0,0,10.3658536585366
"1483",0,0,1,0,3,33,0.17002,1,1,4.4,24.3,1,0,0,0,4.89838457529963
"1484",0,0,1,0,3,34,0.177677,0,0,1.54144992832275,17.2383166086422,0,1,0,0,3.70210934136892
"1485",0,0,1,0,3,34,0.143666,0,1,4.5,25,0,0,0,0,3.61307589371057
"1486",0,1,0,0,2,23,0.141219,1,1,4.1,19.3,0,0,0,0,0.971997222865078
"1487",0,0,1,0,3,29,0.118106,1,1,3.6,17.1,0,0,0,0,0.592078399346672
"1488",0,0,1,0,3,30,0.13548,0,0,4.3,15.1,0,1,0,0,3.11797752808989
"1489",0,0,1,0,3,33,0.17002,1,1,4.4,24.3,0,0,0,0,6.02678571428571
"1490",0,1,0,0,2,26,0.137244,0,1,3.8,17.9,0,0,1,0,5.29079945535888
"1491",0,0,1,0,3,28,0.145607,0,1,3.3,17.7,0,0,0,0,1.65530671859786
"1492",0,0,1,0,3,28,0.120234,1,1,3.49658669650976,16.6134993355249,0,0,1,0,3.79114642451759
"1493",0,0,1,0,3,28,0.127579,0,1,3.7,16.6,0,1,0,0,12.9708737864078
"1494",0,0,1,0,3,28,0.151065,0,1,3.5,15.7,0,0,0,0,1.84828648440508
"1495",0,0,1,0,3,29,0.103123,1,0,4.20147776479483,16.5498522235205,0,0,0,0,1.42711518858308
"1496",0,0,1,0,3,29,0.114804,1,0,4.24947995461422,15.6990544629349,0,0,0,0,2.08702500492223
"1497",0,0,1,0,3,29,0.151155,1,1,3.3,14.1,0,0,1,0,8.9500193723363
"1498",0,0,1,0,3,29,0.114804,1,0,4.24947995461422,15.6990544629349,0,1,0,0,1.51085930122757
"1499",1,0,0,0,1,3,0.163273,1,1,4.26669236700077,20.4619892058597,0,0,0,0,7.48502994011976
"1500",0,0,1,0,3,30,0.151662,1,1,4.6,19.5,0,0,0,0,3.20845341018252
"1501",0,0,1,0,3,30,0.180213,0,1,3.6,17.4,0,0,0,0,3.1114225648213
"1502",0,0,1,0,3,30,0.136846,0,0,4.7,15.9,0,0,1,0,7.26225854383358
"1503",0,0,1,0,3,30,0.100374,1,0,4.4,18.1,0,0,1,0,4.11038209185643
"1504",0,0,1,0,3,31,0.129621,1,0,4.8,17.3,0,1,0,0,1.00853374709077
"1505",0,0,1,0,3,31,0.11575,1,0,4.05079245283019,16.3063396226415,0,0,0,0,2.85602503912363
"1506",0,0,1,0,3,31,0.156052,0,1,3.7,19.1,0,1,0,0,3.37293982368724
"1507",0,0,1,0,3,31,0.159368,0,1,3.8,16.3,0,1,0,0,6.10758750293634
"1508",0,0,1,0,3,32,0.111895,1,1,5.1,17,0,0,0,0,3.1901318587835
"1509",0,0,1,0,3,32,0.128232,1,1,4.5,18.3,0,0,0,0,0.705532862978091
"1510",0,0,1,0,3,32,0.129498,1,1,3.30521162545702,16.3730371196629,0,0,0,0,3.68581596339603
"1511",0,0,1,0,3,32,0.111895,1,1,5.1,17,0,0,0,0,3.58625896564741
"1512",0,0,1,0,3,32,0.129498,1,1,3.30521162545702,16.3730371196629,0,0,0,0,4.17082917082917
"1513",0,0,1,0,3,32,0.164014,0,1,3.9,19,0,0,1,0,6.89453125
"1514",0,0,1,0,3,32,0.111524,1,0,4.04465745426236,20.6315978980148,0,0,0,0,3.93700787401575
"1515",0,0,1,0,3,33,0.123817,1,1,4.23802252338232,17.4236495514411,0,0,0,0,1.78708685626441
"1516",0,0,1,0,3,33,0.17002,1,1,4.4,24.3,0,0,0,0,6.41539695268645
"1517",0,0,1,0,3,33,9.746588,1,1,3.1,17.6,0,0,0,0,2.85261489698891
"1518",0,0,1,0,3,36,0.119324,0,1,4.4,22,0,0,0,0,2.36550934757726
"1519",0,0,1,0,3,32,0.129498,1,1,3.30521162545702,16.3730371196629,0,0,0,0,2.86230015471893
"1520",0,0,1,0,3,33,0.110986,1,1,4,18.7,0,0,0,0,1.36312003029156
"1521",0,0,1,0,3,34,0.107722,1,0,3.2,18.7,0,1,0,0,2.89205702647658
"1522",0,0,1,0,3,31,0.127886,1,1,4.49228039995699,20.5355123105042,0,0,0,0,2.44173140954495
"1523",0,0,1,0,3,32,0.164173,0,0,4.2,16.8,0,0,0,0,0.72003388394748
"1524",0,0,1,0,3,32,0.111524,1,0,4.04465745426236,20.6315978980148,0,1,0,0,2.25053078556263
"1525",0,0,1,0,3,33,0.123817,1,1,4.23802252338232,17.4236495514411,0,0,0,0,2.53286929621036
"1526",0,0,1,0,3,33,9.746588,1,1,3.1,17.6,0,0,0,0,2.0336331638639
"1527",0,0,1,0,3,33,0.149744,0,1,4.1,18.7,0,1,0,0,1.82207931404073
"1528",0,0,1,0,3,33,0.166666,1,0,2.8,20.1,0,0,0,0,5.82598696818704
"1529",0,0,1,0,3,34,0.128924,1,1,4.05271530444323,20.4889742183214,0,0,0,0,6.84636118598383
"1530",0,0,1,0,3,36,0.178553,1,1,5.3,20.3,0,0,1,0,0.676437429537768
"1531",0,0,1,0,3,38,0.108339,1,0,3.90017068082685,17.8503698084582,0,0,0,0,2.52918287937743
"1532",0,0,1,0,3,30,0.151662,1,1,4.6,19.5,0,0,0,0,4.75720489538097
"1533",0,0,1,0,3,31,0.127886,1,1,4.49228039995699,20.5355123105042,1,0,0,0,2.44057724957555
"1534",0,0,1,0,3,33,0.129799,1,1,4.8,18.8,0,0,0,0,11.2286411716843
"1535",0,0,1,0,3,33,0.129747,0,0,4,16,0,0,0,0,1.28988458927359
"1536",0,0,1,0,3,35,1.257,1,1,4.83108540487325,19.7815591927147,0,0,0,0,1.91489361702128
"1537",0,0,1,0,3,37,0.108861,1,1,3.9274825908614,21.1797100066775,0,0,0,0,1.88263568996595
"1538",0,0,1,0,3,37,9.856262,1,1,4.2,26.6,0,0,0,0,9.25709840528977
"1539",0,0,1,0,3,31,0.147303,0,1,4.7,21.2,0,1,0,0,2.31153685964182
"1540",0,0,1,0,3,32,9.998054,1,0,4.1,21,0,1,0,0,4.11751098773999
"1541",0,0,1,0,3,35,0.113788,1,0,3.87729654582398,17.7915517056999,0,1,0,0,5.0390964378801
"1542",0,0,1,0,3,37,9.856262,1,1,4.2,26.6,0,0,0,0,9.09090909090909
"1543",0,0,1,0,3,33,0.129747,0,0,4,16,0,0,1,0,0.948366701791359
"1544",0,0,1,0,3,33,0.14329,1,0,4.4,17.4,0,0,1,0,2.5103034844511
"1545",0,0,1,0,3,34,0.178423,0,0,4.5,17,0,0,0,0,6.62717512032581
"1546",0,0,1,0,3,35,0.107791,1,1,4.5,16.9,0,0,0,0,0.772499034376207
"1547",0,0,1,0,3,35,0.11349,1,1,3.8,15.6,0,0,0,0,2.73603082851638
"1548",0,0,1,0,3,34,0.109495,1,0,3.49824307365576,16.7131769475818,0,1,0,0,0.97048119692681
"1549",0,0,1,0,3,35,0.113788,1,0,3.87729654582398,17.7915517056999,0,1,0,0,5.71622232263895
"1550",0,0,1,0,3,36,0.142107,1,0,4.1,20.2,0,1,0,0,4.24671385237614
"1551",0,0,1,0,3,36,9.267734,1,1,4.1,17.1,0,0,0,0,4.87421383647799
"1552",0,0,1,0,3,37,6.148088,0,1,3.4,19.2,0,0,0,0,3.01348136399683
"1553",0,0,1,0,3,34,0.144412,1,1,3.84629463360729,18.4593480212722,0,0,0,0,5.67956349206349
"1554",0,0,1,0,3,34,0.109495,1,0,3.49824307365576,16.7131769475818,0,0,0,0,2.23344338706545
"1555",0,0,1,0,3,35,0.11706,1,1,4.52170350609756,19.5697884908537,0,0,0,0,21.4354219948849
"1556",0,0,1,0,3,37,0.1606,1,1,5.59853041062056,18.7022043840692,0,0,0,0,1.1652101539742
"1557",0,0,1,0,3,31,0.159368,0,1,3.8,16.3,0,1,0,0,6.12244897959184
"1558",0,0,1,0,3,32,0.164014,0,1,3.9,19,0,0,1,0,5.17823639774859
"1559",0,0,1,0,3,34,0.178423,0,0,4.5,17,0,0,0,0,5.58912386706949
"1560",0,0,1,0,3,31,0.147303,0,1,4.7,21.2,0,1,0,0,2.37535277516463
"1561",0,0,1,0,3,38,0.178206,0,0,2.45087489943685,18.6511765888978,0,0,0,0,1.940109658372
"1562",0,0,1,0,3,33,0.110986,1,1,4,18.7,0,1,0,0,0.909794812233837
"1563",0,0,1,0,3,34,0.140735,0,1,3.8,17.1,0,0,0,0,2.07247298156389
"1564",0,0,1,0,3,33,8.291678,0,1,3.2,19,0,1,0,0,1.69823644676682
"1565",0,0,1,0,3,33,8.291678,0,1,3.2,19,0,1,0,0,2.01595037660611
"1566",0,0,1,0,3,33,0.119074,0,1,3.9,18.8,0,1,0,0,4.03733449099197
"1567",0,0,1,0,3,34,0.112255,1,1,4.3,18,0,0,0,0,3.86125654450262
"1568",0,0,1,0,3,35,0.218023,1,1,6.1,17.9,0,0,0,0,7.32851985559567
"1569",0,0,1,0,3,36,0.144067,1,0,3.9,17.9,0,1,0,0,2.61878039655817
"1570",0,0,1,0,3,37,0.1606,1,1,5.59853041062056,18.7022043840692,0,0,0,0,0.539612460142261
"1571",0,0,1,0,3,38,0.124758,1,1,4.88783081869899,16.6484788523374,0,0,0,0,1.24610591900312
"1572",0,0,1,0,3,38,0.100175,1,1,3.6,17.2,0,0,0,1,2.49017038007864
"1573",0,0,1,0,3,33,0.134605,1,1,4.2,18.9,0,0,0,0,2.00757575757576
"1574",0,0,1,0,3,33,0.166666,1,0,2.8,20.1,0,0,0,0,4.89690721649485
"1575",0,0,1,0,3,33,0.119074,0,1,3.9,18.8,0,1,0,0,2.01358563803979
"1576",0,0,1,0,3,33,0.114348,1,1,3.6,16.5,0,0,0,0,8.75799263708584
"1577",0,0,1,0,3,36,0.105718,1,1,3.86865821513744,19.6986130287436,0,0,0,0,3.59545065427418
"1578",0,0,1,0,3,37,6.148088,0,1,3.4,19.2,0,0,0,0,2.41339042428961
"1579",0,0,1,0,3,36,0.178553,1,1,5.3,20.3,0,0,1,0,0.943396226415094
"1580",0,0,1,0,3,33,0.170711,1,1,3.5,17.4,0,0,0,0,4.11942554799698
"1581",0,0,1,0,3,34,0.144412,1,1,3.84629463360729,18.4593480212722,1,0,0,0,2.75647668393782
"1582",0,0,1,0,3,34,0.144412,1,1,3.84629463360729,18.4593480212722,0,0,0,0,4.38738374443995
"1583",0,0,1,0,3,34,0.114067,0,0,4.9,16,0,0,0,0,1.13811728395062
"1584",0,0,1,0,3,34,0.140735,0,1,3.8,17.1,0,0,0,0,1.51835718730554
"1585",0,0,1,0,3,35,0.114083,0,1,4.3,17.6,0,0,0,0,3.97908140063665
"1586",0,0,1,0,3,36,0.104202,1,0,3.86885536823425,16.7266415261757,0,1,1,0,3.68385800401875
"1587",0,0,1,0,3,37,8.859566,0,0,4.13724530872608,17.1510187650957,0,1,0,0,1.09533468559838
"1588",0,0,1,0,3,34,0.177677,0,0,1.54144992832275,17.2383166086422,0,1,0,0,2.38493723849372
"1589",0,0,1,0,3,39,0.15205,0,1,5.2,21.6,0,0,0,0,1.59657320872274
"1590",0,0,1,0,3,34,0.107722,1,0,3.2,18.7,0,1,0,0,1.94709772226304
"1591",0,0,1,0,3,36,0.142107,1,0,4.1,20.2,0,0,0,0,3.29840900271634
"1592",0,0,1,0,3,37,0.139414,1,0,4.1,17.6,0,0,0,0,3.45482156416097
"1593",0,0,1,0,3,38,9.587123,1,1,3.53242979583304,19.0877499825796,0,1,0,0,4.71021515797635
"1594",0,0,1,0,3,38,0.156223,1,1,5.8,15.7,0,0,0,0,8.03537101114956
"1595",0,0,1,0,3,39,7.805859,0,0,4.07202720088219,15.9146848005881,0,0,0,0,2.48618784530387
"1596",0,0,1,0,3,36,0.1133,1,0,3.9,20.4,0,0,0,0,3.51150994927819
"1597",0,0,1,0,3,37,8.859566,0,0,4.13724530872608,17.1510187650957,0,1,0,0,2.19634824027521
"1598",0,0,1,0,3,30,0.136846,0,0,4.7,15.9,0,0,1,0,7.31292517006803
"1599",0,0,1,0,3,33,0.109305,1,1,2.6,17.2,0,0,0,0,1.36895561934202
"1600",0,0,1,0,3,33,0.114348,1,1,3.6,16.5,0,0,0,0,8.86652288521447
"1601",0,0,1,0,3,33,0.145464,1,1,4.21326500732064,21.6534992679356,0,0,0,0,2.20617729643
"1602",0,0,1,0,3,34,0.112255,1,1,4.3,18,0,0,0,0,4.11378555798687
"1603",0,0,1,0,3,36,0.144067,1,0,3.9,17.9,0,1,0,0,2.55503144654088
"1604",0,0,1,0,3,36,9.267734,1,1,4.1,17.1,0,0,0,0,4.11067193675889
"1605",0,0,1,0,3,36,0.132777,1,1,3.8,16.2,0,0,0,0,6.45161290322581
"1606",0,0,1,0,3,36,9.094922,1,0,4.39123822605965,17.0621369701727,0,0,0,0,2.80419809773696
"1607",0,0,1,0,3,38,0.124758,1,1,4.88783081869899,16.6484788523374,0,0,0,0,2.83089148249317
"1608",0,0,1,0,3,37,8.859566,0,0,4.13724530872608,17.1510187650957,0,1,0,0,1.4242353490544
"1609",0,0,1,0,3,35,0.161725,0,0,1.95556621880998,16.5342730326296,0,0,0,0,3.5232383808096
"1610",0,0,1,0,3,36,0.132777,1,1,3.8,16.2,0,0,0,0,6.70926517571885
"1611",0,0,1,0,3,36,0.119324,0,1,4.4,22,0,0,0,0,2.88065843621399
"1612",0,0,1,0,3,36,8.446969,1,1,4.7,18.6994345367551,0,0,0,0,6.10401057734685
"1613",0,0,1,0,3,38,0.161645,1,1,5,17.4,0,0,1,0,4.02794903411426
"1614",0,0,1,0,3,35,0.11706,1,1,4.52170350609756,19.5697884908537,0,0,0,0,21.8320610687023
"1615",0,0,1,0,3,39,0.15205,0,1,5.2,21.6,0,0,0,0,1.78006329113924
"1616",0,1,0,0,2,24,0.177898,1,1,5.9,17.7,0,0,0,0,0.968914008881712
"1617",0,0,1,0,3,32,9.998054,0,0,4.29441347859134,16.2368697745123,0,0,0,0,2.39194789816459
"1618",0,0,1,0,3,33,0.142978,1,0,3.7,16.4058930520189,0,0,0,0,2.63157894736842
"1619",0,0,1,0,3,33,0.129747,0,0,4,16,0,1,0,0,2.31335436382755
"1620",0,0,1,0,3,34,0.114067,0,0,4.9,16,0,0,0,0,1.03174603174603
